,gene_name
15883,CD300LB
15884,CD300C
15885,CD300LD
15886,CD300E
15887,RAB37
15888,CD300LF
15889,SLC9A3R1
15890,NAT9
15891,TMEM104
15892,GRIN2C
15893,FDXR
15894,FADS6
15895,USH1G
15896,OTOP2
15897,OTOP3
15898,HID1
15899,CDR2L
15900,MRPL58
15901,KCTD2
15902,ATP5PD
15903,SLC16A5
15904,ARMC7
15905,NT5C
15906,JPT1
15907,SUMO2
15908,NUP85
15909,GGA3
15910,MRPS7
15911,MIF4GD
15912,SLC25A19
15913,GRB2
15914,TMEM94
15915,CASKIN2
15916,TSEN54
15917,LLGL2
15918,MYO15B
15919,RECQL5
15920,SMIM5
15921,SMIM6
15922,SAP30BP
15923,ITGB4
15924,GALK1
15925,H3-3B
15926,UNK
15927,UNC13D
15928,WBP2
15929,TRIM47
15930,TRIM65
15931,MRPL38
15932,AC087289.3
15933,FBF1
15934,ACOX1
15935,TEN1-CDK3
15936,TEN1
15937,CDK3
15938,EVPL
15939,SRP68
15940,ZACN
15941,GALR2
15942,EXOC7
15943,FOXJ1
15944,RNF157
15945,UBALD2
15946,QRICH2
15947,PRPSAP1
15948,SPHK1
15949,UBE2O
15950,AANAT
15951,RHBDF2
15952,CYGB
15953,PRCD
15954,AC015802.6
15955,ST6GALNAC2
15956,ST6GALNAC1
15957,MXRA7
15958,JMJD6
15959,METTL23
15960,AC005837.2
15961,SRSF2
15962,MFSD11
15963,MGAT5B
15964,SEC14L1
15965,SEPTIN9
15966,TNRC6C
15967,TMC6
15968,TMC8
15969,C17orf99
15970,SYNGR2
15971,TK1
15972,AFMID
15973,BIRC5
15974,TMEM235
15975,SOCS3
15976,PGS1
15977,DNAH17
15978,CYTH1
15979,USP36
15980,TIMP2
15981,CEP295NL
15982,LGALS3BP
15983,CANT1
15984,C1QTNF1
15985,ENGASE
15986,RBFOX3
15987,ENPP7
15988,CBX2
15989,CBX8
15990,CBX4
15991,TBC1D16
15992,CCDC40
15993,GAA
15994,EIF4A3
15995,CARD14
15996,SGSH
15997,SLC26A11
15998,RNF213
15999,ENDOV
16000,NPTX1
16001,RPTOR
16002,CHMP6
16003,BAIAP2
16004,AATK
16005,PVALEF
16006,CEP131
16007,TEPSIN
16008,NDUFAF8
16009,SLC38A10
16010,BAHCC1
16011,ACTG1
16012,FSCN2
16013,FAAP100
16014,NPLOC4
16015,TSPAN10
16016,PDE6G
16017,OXLD1
16018,CCDC137
16019,ARL16
16020,HGS
16021,MRPL12
16022,AC139530.2
16023,SLC25A10
16024,GCGR
16025,MCRIP1
16026,PPP1R27
16027,P4HB
16028,ARHGDIA
16029,ALYREF
16030,ANAPC11
16031,NPB
16032,PCYT2
16033,SIRT7
16034,MAFG
16035,PYCR1
16036,MYADML2
16037,NOTUM
16038,ASPSCR1
16039,CENPX
16040,LRRC45
16041,RAC3
16042,DCXR
16043,RFNG
16044,GPS1
16045,DUS1L
16046,FASN
16047,CCDC57
16048,SLC16A3
16049,CSNK1D
16050,CD7
16051,SECTM1
16052,TEX19
16053,UTS2R
16054,OGFOD3
16055,HEXD
16056,CYBC1
16057,NARF
16058,FOXK2
16059,WDR45B
16060,RAB40B
16061,FN3KRP
16062,FN3K
16063,TBCD
16064,ZNF750
16065,B3GNTL1
16066,METRNL
16067,TUBB8B
16068,USP14
16069,THOC1
16070,COLEC12
16071,CETN1
16072,CLUL1
16073,TYMS
16074,ENOSF1
16075,YES1
16076,ADCYAP1
16077,METTL4
16078,NDC80
16079,SMCHD1
16080,EMILIN2
16081,LPIN2
16082,MYOM1
16083,MYL12A
16084,MYL12B
16085,TGIF1
16086,DLGAP1
16087,AKAIN1
16088,ZBTB14
16089,EPB41L3
16090,TMEM200C
16091,L3MBTL4
16092,ARHGAP28
16093,LAMA1
16094,LRRC30
16095,PTPRM
16096,RAB12
16097,MTCL1
16098,NDUFV2
16099,ANKRD12
16100,TWSG1
16101,RALBP1
16102,PPP4R1
16103,RAB31
16104,TXNDC2
16105,VAPA
16106,APCDD1
16107,NAPG
16108,PIEZO2
16109,SLC35G4
16110,GNAL
16111,CHMP1B
16112,MPPE1
16113,IMPA2
16114,ANKRD62
16115,CIDEA
16116,TUBB6
16117,AFG3L2
16118,PRELID3A
16119,SPIRE1
16120,PSMG2
16121,CEP76
16122,PTPN2
16123,SEH1L
16124,CEP192
16125,LDLRAD4
16126,FAM210A
16127,RNMT
16128,MC5R
16129,MC2R
16130,ZNF519
16131,POTEC
16132,ANKRD30B
16133,ROCK1
16134,GREB1L
16135,ESCO1
16136,SNRPD1
16137,ABHD3
16138,MIB1
16139,GATA6
16140,CTAGE1
16141,RBBP8
16142,CABLES1
16143,TMEM241
16144,RIOK3
16145,RMC1
16146,NPC1
16147,ANKRD29
16148,LAMA3
16149,TTC39C
16150,CABYR
16151,OSBPL1A
16152,IMPACT
16153,HRH4
16154,ZNF521
16155,SS18
16156,PSMA8
16157,TAF4B
16158,KCTD1
16159,AQP4
16160,CHST9
16161,CDH2
16162,DSC3
16163,DSC2
16164,DSC1
16165,DSG1
16166,DSG4
16167,DSG3
16168,DSG2
16169,TTR
16170,B4GALT6
16171,SLC25A52
16172,TRAPPC8
16173,RNF125
16174,RNF138
16175,GAREM1
16176,MEP1B
16177,KLHL14
16178,CCDC178
16179,ASXL3
16180,NOL4
16181,DTNA
16182,MAPRE2
16183,ZNF397
16184,ZSCAN30
16185,ZNF24
16186,ZNF396
16187,AC007998.2
16188,INO80C
16189,GALNT1
16190,C18orf21
16191,RPRD1A
16192,SLC39A6
16193,ELP2
16194,MOCOS
16195,FHOD3
16196,TPGS2
16197,KIAA1328
16198,CELF4
16199,PIK3C3
16200,RIT2
16201,SYT4
16202,SETBP1
16203,SLC14A2
16204,SLC14A1
16205,SIGLEC15
16206,EPG5
16207,PSTPIP2
16208,ATP5F1A
16209,HAUS1
16210,C18orf25
16211,RNF165
16212,LOXHD1
16213,ST8SIA5
16214,PIAS2
16215,KATNAL2
16216,ELOA3D
16217,ELOA3C
16218,ELOA3B
16219,ELOA3
16220,ELOA2
16221,HDHD2
16222,AC012254.2
16223,IER3IP1
16224,SKOR2
16225,SMAD2
16226,ZBTB7C
16227,CTIF
16228,SMAD7
16229,DYM
16230,C18orf32
16231,RPL17-C18orf32
16232,RPL17
16233,LIPG
16234,ACAA2
16235,AC090227.2
16236,MYO5B
16237,CFAP53
16238,MBD1
16239,CXXC1
16240,SKA1
16241,MAPK4
16242,MRO
16243,ME2
16244,ELAC1
16245,AC091551.1
16246,SMAD4
16247,MEX3C
16248,DCC
16249,MBD2
16250,POLI
16251,STARD6
16252,C18orf54
16253,DYNAP
16254,RAB27B
16255,CCDC68
16256,TCF4
16257,TXNL1
16258,WDR7
16259,BOD1L2
16260,ST8SIA3
16261,ONECUT2
16262,FECH
16263,NARS1
16264,ATP8B1
16265,NEDD4L
16266,ALPK2
16267,MALT1
16268,ZNF532
16269,SEC11C
16270,GRP
16271,RAX
16272,CPLX4
16273,LMAN1
16274,CCBE1
16275,PMAIP1
16276,MC4R
16277,CDH20
16278,RNF152
16279,PIGN
16280,RELCH
16281,TNFRSF11A
16282,ZCCHC2
16283,PHLPP1
16284,BCL2
16285,KDSR
16286,VPS4B
16287,SERPINB5
16288,SERPINB12
16289,SERPINB13
16290,SERPINB4
16291,SERPINB11
16292,SERPINB3
16293,SERPINB7
16294,SERPINB2
16295,SERPINB10
16296,HMSD
16297,SERPINB8
16298,CDH7
16299,CDH19
16300,DSEL
16301,TMX3
16302,CCDC102B
16303,DOK6
16304,CD226
16305,RTTN
16306,SOCS6
16307,CBLN2
16308,NETO1
16309,FBXO15
16310,TIMM21
16311,CYB5A
16312,C18orf63
16313,DIPK1C
16314,CNDP2
16315,CNDP1
16316,ZNF407
16317,ZADH2
16318,TSHZ1
16319,SMIM21
16320,ZNF516
16321,ZNF236
16322,MBP
16323,GALR1
16324,SALL3
16325,ATP9B
16326,NFATC1
16327,CTDP1
16328,KCNG2
16329,SLC66A2
16330,HSBP1L1
16331,TXNL4A
16332,AC090360.1
16333,RBFA
16334,ADNP2
16335,PARD6G
16336,OR4F17
16337,PLPP2
16338,MIER2
16339,THEG
16340,C2CD4C
16341,SHC2
16342,ODF3L2
16343,MADCAM1
16344,TPGS1
16345,CDC34
16346,GZMM
16347,BSG
16348,HCN2
16349,POLRMT
16350,FGF22
16351,RNF126
16352,FSTL3
16353,PRSS57
16354,PALM
16355,MISP
16356,PTBP1
16357,PLPPR3
16358,AZU1
16359,PRTN3
16360,ELANE
16361,CFD
16362,MED16
16363,R3HDM4
16364,KISS1R
16365,ARID3A
16366,WDR18
16367,GRIN3B
16368,TMEM259
16369,CNN2
16370,ABCA7
16371,ARHGAP45
16372,POLR2E
16373,GPX4
16374,SBNO2
16375,STK11
16376,CBARP
16377,ATP5F1D
16378,MIDN
16379,CIRBP
16380,FAM174C
16381,EFNA2
16382,PWWP3A
16383,NDUFS7
16384,GAMT
16385,DAZAP1
16386,RPS15
16387,APC2
16388,C19orf25
16389,PCSK4
16390,REEP6
16391,ADAMTSL5
16392,PLK5
16393,MEX3D
16394,MBD3
16395,AC005943.1
16396,UQCR11
16397,TCF3
16398,ONECUT3
16399,ATP8B3
16400,REXO1
16401,KLF16
16402,ABHD17A
16403,SCAMP4
16404,ADAT3
16405,CSNK1G2
16406,BTBD2
16407,MKNK2
16408,MOB3A
16409,IZUMO4
16410,AP3D1
16411,DOT1L
16412,PLEKHJ1
16413,SF3A2
16414,AMH
16415,JSRP1
16416,OAZ1
16417,AC005258.1
16418,PEAK3
16419,LINGO3
16420,LSM7
16421,SPPL2B
16422,TMPRSS9
16423,TIMM13
16424,LMNB2
16425,GADD45B
16426,GNG7
16427,DIRAS1
16428,AC006538.2
16429,SLC39A3
16430,SGTA
16431,THOP1
16432,ZNF554
16433,ZNF555
16434,ZNF556
16435,ZNF57
16436,ZNF77
16437,TLE6
16438,TLE2
16439,TLE5
16440,GNA11
16441,GNA15
16442,S1PR4
16443,NCLN
16444,CELF5
16445,NFIC
16446,SMIM24
16447,AC005551.1
16448,DOHH
16449,FZR1
16450,MFSD12
16451,C19orf71
16452,HMG20B
16453,GIPC3
16454,TBXA2R
16455,CACTIN
16456,PIP5K1C
16457,TJP3
16458,APBA3
16459,MRPL54
16460,RAX2
16461,MATK
16462,ZFR2
16463,ATCAY
16464,NMRK2
16465,DAPK3
16466,EEF2
16467,PIAS4
16468,ZBTB7A
16469,MAP2K2
16470,CREB3L3
16471,SIRT6
16472,ANKRD24
16473,EBI3
16474,YJU2
16475,SHD
16476,TMIGD2
16477,FSD1
16478,STAP2
16479,MPND
16480,SH3GL1
16481,CHAF1A
16482,UBXN6
16483,HDGFL2
16484,PLIN4
16485,PLIN5
16486,AC011498.4
16487,LRG1
16488,SEMA6B
16489,TNFAIP8L1
16490,MYDGF
16491,DPP9
16492,FEM1A
16493,TICAM1
16494,PLIN3
16495,ARRDC5
16496,UHRF1
16497,KDM4B
16498,PTPRS
16499,ZNRF4
16500,TINCR
16501,SAFB2
16502,SAFB
16503,RPL36
16504,MICOS13
16505,HSD11B1L
16506,LONP1
16507,CATSPERD
16508,PRR22
16509,AC011499.1
16510,DUS3L
16511,NRTN
16512,FUT6
16513,FUT3
16514,FUT5
16515,AC024592.3
16516,NDUFA11
16517,AC104532.1
16518,VMAC
16519,CAPS
16520,RANBP3
16521,RFX2
16522,ACSBG2
16523,MLLT1
16524,ACER1
16525,CLPP
16526,ALKBH7
16527,PSPN
16528,GTF2F1
16529,KHSRP
16530,SLC25A41
16531,SLC25A23
16532,CRB3
16533,DENND1C
16534,TUBB4A
16535,TNFSF9
16536,CD70
16537,TNFSF14
16538,C3
16539,GPR108
16540,TRIP10
16541,SH2D3A
16542,VAV1
16543,ADGRE1
16544,MBD3L2B
16545,MBD3L5
16546,MBD3L4
16547,MBD3L2
16548,MBD3L3
16549,ZNF557
16550,INSR
16551,AC119396.1
16552,AC008878.3
16553,ARHGEF18
16554,PEX11G
16555,TEX45
16556,AC008878.1
16557,ZNF358
16558,MCOLN1
16559,AC008878.2
16560,PNPLA6
16561,CAMSAP3
16562,XAB2
16563,PET100
16564,AC008763.2
16565,PCP2
16566,STXBP2
16567,RETN
16568,MCEMP1
16569,AC008763.3
16570,TRAPPC5
16571,FCER2
16572,CLEC4G
16573,CD209
16574,CLEC4M
16575,EVI5L
16576,PRR36
16577,LRRC8E
16578,MAP2K7
16579,TGFBR3L
16580,SNAPC2
16581,CTXN1
16582,TIMM44
16583,ELAVL1
16584,CCL25
16585,FBN3
16586,CERS4
16587,CD320
16588,AC010323.1
16589,NDUFA7
16590,RPS28
16591,KANK3
16592,ANGPTL4
16593,RAB11B
16594,MARCHF2
16595,HNRNPM
16596,PRAM1
16597,ZNF414
16598,MYO1F
16599,ADAMTS10
16600,NFILZ
16601,ACTL9
16602,OR2Z1
16603,ZNF558
16604,MBD3L1
16605,MUC16
16606,OR1M1
16607,OR7G2
16608,OR7G1
16609,OR7G3
16610,ZNF317
16611,OR7D2
16612,OR7D4
16613,OR7E24
16614,ZNF699
16615,ZNF559
16616,ZNF559-ZNF177
16617,ZNF177
16618,ZNF266
16619,ZNF560
16620,ZNF426
16621,ZNF121
16622,ZNF561
16623,ZNF562
16624,ZNF846
16625,FBXL12
16626,UBL5
16627,PIN1
16628,OLFM2
16629,COL5A3
16630,RDH8
16631,SHFL
16632,ANGPTL6
16633,PPAN-P2RY11
16634,PPAN
16635,P2RY11
16636,EIF3G
16637,DNMT1
16638,S1PR2
16639,MRPL4
16640,ICAM1
16641,ICAM4
16642,ICAM5
16643,ZGLP1
16644,AC011511.1
16645,FDX2
16646,AC011511.4
16647,RAVER1
16648,ICAM3
16649,TYK2
16650,CDC37
16651,PDE4A
16652,KEAP1
16653,S1PR5
16654,ATG4D
16655,KRI1
16656,CDKN2D
16657,AP1M2
16658,SLC44A2
16659,ILF3
16660,QTRT1
16661,DNM2
16662,TMED1
16663,C19orf38
16664,CARM1
16665,YIPF2
16666,TIMM29
16667,SMARCA4
16668,LDLR
16669,SPC24
16670,KANK2
16671,DOCK6
16672,ANGPTL8
16673,TSPAN16
16674,RAB3D
16675,TMEM205
16676,CCDC159
16677,PLPPR2
16678,SWSAP1
16679,EPOR
16680,RGL3
16681,CCDC151
16682,PRKCSH
16683,ELAVL3
16684,AC008481.3
16685,ZNF653
16686,ECSIT
16687,CNN1
16688,ELOF1
16689,ZNF627
16690,ACP5
16691,ZNF823
16692,ZNF441
16693,ZNF491
16694,ZNF440
16695,ZNF439
16696,ZNF69
16697,ZNF700
16698,AC008770.2
16699,ZNF763
16700,AC008770.4
16701,ZNF433
16702,AC008770.1
16703,ZNF878
16704,ZNF844
16705,AC022415.2
16706,ZNF20
16707,ZNF625-ZNF20
16708,ZNF625
16709,ZNF136
16710,ZNF44
16711,ZNF563
16712,ZNF442
16713,ZNF799
16714,AC008758.5
16715,ZNF443
16716,AC008758.6
16717,ZNF709
16718,AC008758.1
16719,ZNF564
16720,AC010422.6
16721,ZNF490
16722,ZNF791
16723,AC010422.3
16724,MAN2B1
16725,AC010422.5
16726,WDR83
16727,AC010422.8
16728,WDR83OS
16729,DHPS
16730,GNG14
16731,FBXW9
16732,TNPO2
16733,TRIR
16734,GET3
16735,BEST2
16736,HOOK2
16737,JUNB
16738,PRDX2
16739,THSD8
16740,RNASEH2A
16741,RTBDN
16742,MAST1
16743,DNASE2
16744,KLF1
16745,GCDH
16746,SYCE2
16747,FARSA
16748,CALR
16749,RAD23A
16750,GADD45GIP1
16751,DAND5
16752,NFIX
16753,LYL1
16754,TRMT1
16755,NACC1
16756,STX10
16757,IER2
16758,CACNA1A
16759,CCDC130
16760,MRI1
16761,C19orf53
16762,ZSWIM4
16763,NANOS3
16764,C19orf57
16765,CC2D1A
16766,PODNL1
16767,DCAF15
16768,RFX1
16769,RLN3
16770,IL27RA
16771,PALM3
16772,MISP3
16773,C19orf67
16774,SAMD1
16775,PRKACA
16776,ASF1B
16777,ADGRL1
16778,ADGRE5
16779,DDX39A
16780,PKN1
16781,PTGER1
16782,GIPC1
16783,DNAJB1
16784,TECR
16785,NDUFB7
16786,CLEC17A
16787,ADGRE3
16788,ZNF333
16789,ADGRE2
16790,OR7C1
16791,OR7A5
16792,OR7A10
16793,OR7A17
16794,OR7C2
16795,SLC1A6
16796,CCDC105
16797,CASP14
16798,OR1I1
16799,SYDE1
16800,ILVBL
16801,NOTCH3
16802,EPHX3
16803,BRD4
16804,AKAP8
16805,AKAP8L
16806,WIZ
16807,RASAL3
16808,PGLYRP2
16809,CYP4F22
16810,CYP4F8
16811,CYP4F3
16812,CYP4F12
16813,OR10H2
16814,OR10H3
16815,OR10H5
16816,OR10H1
16817,CYP4F2
16818,CYP4F11
16819,OR10H4
16820,TPM4
16821,RAB8A
16822,HSH2D
16823,CIB3
16824,FAM32A
16825,AP1M1
16826,KLF2
16827,EPS15L1
16828,CALR3
16829,AC008764.1
16830,C19orf44
16831,CHERP
16832,SLC35E1
16833,MED26
16834,AC008764.4
16835,SMIM7
16836,TMEM38A
16837,NWD1
16838,SIN3B
16839,F2RL3
16840,CPAMD8
16841,HAUS8
16842,MYO9B
16843,USE1
16844,OCEL1
16845,NR2F6
16846,AC010646.1
16847,USHBP1
16848,BABAM1
16849,AC010463.1
16850,ANKLE1
16851,ABHD8
16852,MRPL34
16853,DDA1
16854,ANO8
16855,GTPBP3
16856,PLVAP
16857,CCDC194
16858,BST2
16859,MVB12A
16860,TMEM221
16861,AC010319.2
16862,NXNL1
16863,SLC27A1
16864,PGLS
16865,NIBAN3
16866,COLGALT1
16867,UNC13A
16868,MAP1S
16869,FCHO1
16870,B3GNT3
16871,INSL3
16872,JAK3
16873,RPL18A
16874,SLC5A5
16875,CCDC124
16876,KCNN1
16877,ARRDC2
16878,IL12RB1
16879,MAST3
16880,AC007192.1
16881,PIK3R2
16882,IFI30
16883,MPV17L2
16884,RAB3A
16885,AC008397.2
16886,PDE4C
16887,AC008397.1
16888,IQCN
16889,JUND
16890,LSM4
16891,PGPEP1
16892,GDF15
16893,LRRC25
16894,SSBP4
16895,ISYNA1
16896,ELL
16897,FKBP8
16898,KXD1
16899,UBA52
16900,CRLF1
16901,REX1BD
16902,TMEM59L
16903,KLHL26
16904,CRTC1
16905,COMP
16906,UPF1
16907,GDF1
16908,CERS1
16909,COPE
16910,AC002985.1
16911,DDX49
16912,HOMER3
16913,SUGP2
16914,ARMC6
16915,SLC25A42
16916,TMEM161A
16917,MEF2B
16918,BORCS8-MEF2B
16919,BORCS8
16920,RFXANK
16921,NR2C2AP
16922,NCAN
16923,HAPLN4
16924,TM6SF2
16925,SUGP1
16926,MAU2
16927,GATAD2A
16928,TSSK6
16929,NDUFA13
16930,AC011448.1
16931,YJEFN3
16932,CILP2
16933,PBX4
16934,LPAR2
16935,GMIP
16936,ATP13A1
16937,ZNF101
16938,ZNF14
16939,ZNF506
16940,ZNF253
16941,ZNF93
16942,ZNF682
16943,ZNF90
16944,ZNF486
16945,ZNF737
16946,ZNF626
16947,ZNF66
16948,ZNF85
16949,ZNF430
16950,ZNF714
16951,ZNF431
16952,ZNF708
16953,ZNF738
16954,ZNF493
16955,AC010615.4
16956,ZNF429
16957,ZNF100
16958,ZNF43
16959,ZNF208
16960,ZNF257
16961,ZNF676
16962,ZNF729
16963,ZNF98
16964,ZNF492
16965,ZNF99
16966,ZNF723
16967,ZNF728
16968,ZNF730
16969,ZNF724
16970,AC092329.3
16971,ZNF91
16972,ZNF675
16973,ZNF681
16974,ZNF726
16975,ZNF254
16976,UQCRFS1
16977,VSTM2B
16978,POP4
16979,PLEKHF1
16980,C19orf12
16981,CCNE1
16982,URI1
16983,ZNF536
16984,TSHZ3
16985,ZNF507
16986,DPY19L3
16987,PDCD5
16988,ANKRD27
16989,RGS9BP
16990,NUDT19
16991,TDRD12
16992,SLC7A9
16993,CEP89
16994,FAAP24
16995,RHPN2
16996,GPATCH1
16997,WDR88
16998,LRP3
16999,SLC7A10
17000,CEBPA
17001,CEBPG
17002,PEPD
17003,CHST8
17004,KCTD15
17005,LSM14A
17006,GARRE1
17007,GPI
17008,AC092073.1
17009,PDCD2L
17010,UBA2
17011,WTIP
17012,SCGB2B2
17013,ZNF302
17014,ZNF181
17015,ZNF599
17016,ZNF30
17017,ZNF792
17018,GRAMD1A
17019,SCN1B
17020,HPN
17021,AC020907.6
17022,FXYD3
17023,LGI4
17024,FXYD1
17025,FXYD7
17026,FXYD5
17027,FAM187B
17028,LSR
17029,USF2
17030,HAMP
17031,MAG
17032,CD22
17033,FFAR1
17034,FFAR3
17035,GPR42
17036,FFAR2
17037,KRTDAP
17038,DMKN
17039,SBSN
17040,GAPDHS
17041,TMEM147
17042,ATP4A
17043,PMIS2
17044,HAUS5
17045,RBM42
17046,ETV2
17047,COX6B1
17048,UPK1A
17049,ZBTB32
17050,KMT2B
17051,IGFLR1
17052,AD000671.2
17053,U2AF1L4
17054,PSENEN
17055,AD000671.1
17056,LIN37
17057,HSPB6
17058,PROSER3
17059,ARHGAP33
17060,PRODH2
17061,NPHS1
17062,KIRREL2
17063,APLP1
17064,NFKBID
17065,HCST
17066,TYROBP
17067,LRFN3
17068,SDHAF1
17069,SYNE4
17070,ALKBH6
17071,CLIP3
17072,THAP8
17073,WDR62
17074,OVOL3
17075,POLR2I
17076,TBCB
17077,CAPNS1
17078,COX7A1
17079,ZNF565
17080,ZNF146
17081,ZFP14
17082,ZFP82
17083,ZNF566
17084,ZNF260
17085,ZNF529
17086,ZNF382
17087,ZNF461
17088,ZNF567
17089,ZNF850
17090,ZNF790
17091,ZNF345
17092,ZNF829
17093,ZNF568
17094,ZNF420
17095,AC012309.1
17096,ZNF585A
17097,ZNF585B
17098,ZNF383
17099,ZNF875
17100,ZNF527
17101,ZNF569
17102,ZNF570
17103,ZNF793
17104,ZNF540
17105,ZNF571
17106,ZFP30
17107,ZNF781
17108,AC093227.2
17109,ZNF607
17110,ZNF573
17111,WDR87
17112,SIPA1L3
17113,DPF1
17114,SPINT2
17115,PPP1R14A
17116,AC011479.1
17117,YIF1B
17118,C19orf33
17119,KCNK6
17120,CATSPERG
17121,PSMD8
17122,GGN
17123,SPRED3
17124,FAM98C
17125,RASGRP4
17126,RYR1
17127,MAP4K1
17128,EIF3K
17129,ACTN4
17130,CAPN12
17131,LGALS7
17132,LGALS7B
17133,LGALS4
17134,ECH1
17135,AC008982.1
17136,HNRNPL
17137,RINL
17138,SIRT2
17139,NFKBIB
17140,CCER2
17141,SARS2
17142,AC011455.2
17143,MRPS12
17144,FBXO17
17145,FBXO27
17146,ACP7
17147,PAK4
17148,NCCRP1
17149,SYCN
17150,IFNL3
17151,IFNL2
17152,IFNL1
17153,LRFN1
17154,GMFG
17155,SAMD4B
17156,PAF1
17157,MED29
17158,ZFP36
17159,PLEKHG2
17160,RPS16
17161,SUPT5H
17162,TIMM50
17163,DLL3
17164,SELENOV
17165,EID2B
17166,EID2
17167,LGALS13
17168,LGALS16
17169,LGALS14
17170,CLC
17171,LEUTX
17172,DYRK1B
17173,FBL
17174,FCGBP
17175,PSMC4
17176,ZNF546
17177,ZNF780B
17178,ZNF780A
17179,MAP3K10
17180,TTC9B
17181,CCNP
17182,AKT2
17183,C19orf47
17184,PLD3
17185,HIPK4
17186,PRX
17187,SERTAD1
17188,SERTAD3
17189,BLVRB
17190,SPTBN4
17191,SHKBP1
17192,LTBP4
17193,NUMBL
17194,COQ8B
17195,ITPKC
17196,C19orf54
17197,SNRPA
17198,MIA
17199,MIA-RAB4B
17200,RAB4B
17201,RAB4B-EGLN2
17202,EGLN2
17203,AC008537.1
17204,CYP2A6
17205,CYP2A7
17206,CYP2B6
17207,CYP2A13
17208,CYP2F1
17209,CYP2S1
17210,AXL
17211,HNRNPUL1
17212,TGFB1
17213,CCDC97
17214,AC011462.1
17215,TMEM91
17216,B9D2
17217,EXOSC5
17218,BCKDHA
17219,B3GNT8
17220,DMAC2
17221,ERICH4
17222,CEACAM21
17223,CEACAM4
17224,CEACAM7
17225,CEACAM5
17226,AC243967.1
17227,CEACAM6
17228,CEACAM3
17229,LYPD4
17230,DMRTC2
17231,RPS19
17232,CD79A
17233,ARHGEF1
17234,ERFL
17235,RABAC1
17236,AC010616.1
17237,ATP1A3
17238,GRIK5
17239,ZNF574
17240,POU2F2
17241,DEDD2
17242,ZNF526
17243,GSK3A
17244,AC006486.1
17245,ERF
17246,CIC
17247,PAFAH1B3
17248,PRR19
17249,TMEM145
17250,MEGF8
17251,CNFN
17252,LIPE
17253,CXCL17
17254,CEACAM1
17255,CEACAM8
17256,PSG3
17257,PSG8
17258,PSG1
17259,PSG6
17260,PSG7
17261,PSG11
17262,PSG2
17263,PSG5
17264,PSG4
17265,PSG9
17266,CD177
17267,TEX101
17268,LYPD3
17269,PHLDB3
17270,ETHE1
17271,ZNF575
17272,XRCC1
17273,L34079.1
17274,PINLYP
17275,IRGQ
17276,ZNF576
17277,SRRM5
17278,ZNF428
17279,CADM4
17280,PLAUR
17281,IRGC
17282,SMG9
17283,KCNN4
17284,LYPD5
17285,ZNF283
17286,ZNF404
17287,ZNF45
17288,ZNF221
17289,ZNF155
17290,ZNF230
17291,ZNF222
17292,AC067968.1
17293,ZNF223
17294,ZNF284
17295,ZNF224
17296,ZNF225
17297,ZNF234
17298,ZNF226
17299,ZNF227
17300,ZNF235
17301,ZNF233
17302,ZNF112
17303,AC245748.1
17304,ZNF285
17305,ZNF229
17306,ZNF180
17307,CEACAM20
17308,IGSF23
17309,PVR
17310,CEACAM19
17311,CEACAM16
17312,BCL3
17313,CBLC
17314,BCAM
17315,NECTIN2
17316,TOMM40
17317,APOE
17318,APOC1
17319,APOC4
17320,APOC4-APOC2
17321,APOC2
17322,CLPTM1
17323,RELB
17324,CLASRP
17325,ZNF296
17326,GEMIN7
17327,MARK4
17328,PPP1R37
17329,NKPD1
17330,TRAPPC6A
17331,BLOC1S3
17332,EXOC3L2
17333,CKM
17334,KLC3
17335,ERCC2
17336,PPP1R13L
17337,CD3EAP
17338,ERCC1
17339,FOSB
17340,RTN2
17341,PPM1N
17342,VASP
17343,OPA3
17344,GPR4
17345,EML2
17346,GIPR
17347,SNRPD2
17348,QPCTL
17349,FBXO46
17350,BHMG1
17351,SIX5
17352,DMPK
17353,AC011530.1
17354,DMWD
17355,RSPH6A
17356,SYMPK
17357,FOXA3
17358,IRF2BP1
17359,MYPOP
17360,NANOS2
17361,NOVA2
17362,CCDC61
17363,PGLYRP1
17364,IGFL4
17365,IGFL3
17366,IGFL2
17367,IGFL1
17368,HIF3A
17369,PPP5C
17370,CCDC8
17371,PNMA8C
17372,PNMA8A
17373,PNMA8B
17374,CALM3
17375,PTGIR
17376,GNG8
17377,DACT3
17378,PRKD2
17379,STRN4
17380,FKRP
17381,SLC1A5
17382,AP2S1
17383,ARHGAP35
17384,NPAS1
17385,TMEM160
17386,ZC3H4
17387,SAE1
17388,BBC3
17389,CCDC9
17390,INAFM1
17391,C5AR1
17392,C5AR2
17393,DHX34
17394,MEIS3
17395,SLC8A2
17396,KPTN
17397,NAPA
17398,ZNF541
17399,BICRA
17400,EHD2
17401,NOP53
17402,SELENOW
17403,TPRX1
17404,CRX
17405,SULT2A1
17406,BSPH1
17407,ELSPBP1
17408,CABP5
17409,PLA2G4C
17410,LIG1
17411,ZSWIM9
17412,CARD8
17413,ZNF114
17414,CCDC114
17415,EMP3
17416,TMEM143
17417,SYNGR4
17418,KDELR1
17419,GRIN2D
17420,GRWD1
17421,KCNJ14
17422,AC008403.1
17423,CYTH2
17424,LMTK3
17425,SULT2B1
17426,FAM83E
17427,SPACA4
17428,RPL18
17429,SPHK2
17430,DBP
17431,CA11
17432,NTN5
17433,FUT2
17434,MAMSTR
